property_index,物件名,所在地,property_latitude,property_longitude,competitor_id,competitor_name,competitor_genre,competitor_source,competitor_address,competitor_lat,competitor_lng,rating,review_count,url,distance_m,within_500m,within_1000m
201,貸店舗（一部） 錦町１丁目　小川マンション１階店舗 1階,香川県高松市錦町１丁目,34.3475208,134.044579,TBL00002,南珈琲店,瓦町、片原町（高松）、今橋 / カフェ,tabelog,高松市南新町3-4２Ｆ,34.340834167945,134.049232990504,,260,https://tabelog.com/kagawa/A3701/A370101/37003112/,857.5,False,True
201,貸店舗（一部） 錦町１丁目　小川マンション１階店舗 1階,香川県高松市錦町１丁目,34.3475208,134.044579,TBL00005,まちのシューレ 963 カフェ,片原町（高松）、瓦町、高松築港 / カフェ,tabelog,高松市丸亀町13-3高松丸亀町参番街東館 2F,34.344431387421,134.050395476655,,121,https://tabelog.com/kagawa/A3701/A370101/37005810/,635.0,False,True
201,貸店舗（一部） 錦町１丁目　小川マンション１階店舗 1階,香川県高松市錦町１丁目,34.3475208,134.044579,TBL00006,コーヒーサロン 皇帝,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市兵庫町11-5,34.345992894073,134.049778987677,,124,https://tabelog.com/kagawa/A3701/A370101/37004429/,506.7,False,True
201,貸店舗（一部） 錦町１丁目　小川マンション１階店舗 1階,香川県高松市錦町１丁目,34.3475208,134.044579,TBL00010,CAFE LOURDES,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-15富貴ビル2F,34.346328673114,134.049823830859,,118,https://tabelog.com/kagawa/A3701/A370101/37006321/,499.4,True,True
201,貸店舗（一部） 錦町１丁目　小川マンション１階店舗 1階,香川県高松市錦町１丁目,34.3475208,134.044579,TBL00015,くつわ堂 総本店,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市片原町1-2,34.346191042264,134.050850949274,,76,https://tabelog.com/kagawa/A3701/A370101/37005297/,594.5,False,True
201,貸店舗（一部） 錦町１丁目　小川マンション１階店舗 1階,香川県高松市錦町１丁目,34.3475208,134.044579,TBL00019,tri cafe,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-3２Ｆ,34.346279429433,134.049901698739,,69,https://tabelog.com/kagawa/A3701/A370101/37003092/,507.8,False,True
201,貸店舗（一部） 錦町１丁目　小川マンション１階店舗 1階,香川県高松市錦町１丁目,34.3475208,134.044579,TBL00020,城の眼,片原町（高松）、高松築港、瓦町 / 喫茶店,tabelog,高松市紺屋町2-4,34.344588045191,134.048731333599,,68,https://tabelog.com/kagawa/A3701/A370101/37002683/,501.7,False,True
201,貸店舗（一部） 錦町１丁目　小川マンション１階店舗 1階,香川県高松市錦町１丁目,34.3475208,134.044579,TBL00023,dot．,高松市 / バー、ダイニングバー、カフェ・喫茶店(カフェ),tabelog,高松市古馬場町1-11キタジマビル 2F,34.343169869084,134.051125456603,3.14,33,https://tabelog.com/kagawa/A3701/A370101/37001113/,771.5,False,True
201,貸店舗（一部） 錦町１丁目　小川マンション１階店舗 1階,香川県高松市錦町１丁目,34.3475208,134.044579,TBL00025,5デイズコーヒー,高松市 /カフェ・喫茶店(カフェ)、洋食、バル,tabelog,高松市鍛冶屋町1-112F,34.343462397504,134.049183621094,3.26,56,https://tabelog.com/kagawa/A3701/A370101/37009320/,618.4,False,True
201,貸店舗（一部） 錦町１丁目　小川マンション１階店舗 1階,香川県高松市錦町１丁目,34.3475208,134.044579,TBL00028,世界劇場,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市古馬場町13-7ル-ベルビル 4F,34.341952230009,134.05140449016,3.08,10,https://tabelog.com/kagawa/A3701/A370101/37013284/,881.0,False,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00002,南珈琲店,瓦町、片原町（高松）、今橋 / カフェ,tabelog,高松市南新町3-4２Ｆ,34.340834167945,134.049232990504,,260,https://tabelog.com/kagawa/A3701/A370101/37003112/,305.3,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00004,三びきの子ぶた,瓦町、栗林、今橋 / カフェ,tabelog,高松市常磐町1-4-9,34.338805915014,134.051643709676,,224,https://tabelog.com/kagawa/A3701/A370101/37003080/,419.1,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00005,まちのシューレ 963 カフェ,片原町（高松）、瓦町、高松築港 / カフェ,tabelog,高松市丸亀町13-3高松丸亀町参番街東館 2F,34.344431387421,134.050395476655,,121,https://tabelog.com/kagawa/A3701/A370101/37005810/,244.0,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00006,コーヒーサロン 皇帝,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市兵庫町11-5,34.345992894073,134.049778987677,,124,https://tabelog.com/kagawa/A3701/A370101/37004429/,423.5,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00010,CAFE LOURDES,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-15富貴ビル2F,34.346328673114,134.049823830859,,118,https://tabelog.com/kagawa/A3701/A370101/37006321/,455.7,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00011,グレコ,瓦町、栗林、栗林公園北口 / 喫茶店,tabelog,高松市田町11-2,34.337534757488,134.049009864241,,89,https://tabelog.com/kagawa/A3701/A370101/37004273/,616.2,False,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00015,くつわ堂 総本店,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市片原町1-2,34.346191042264,134.050850949274,,76,https://tabelog.com/kagawa/A3701/A370101/37005297/,411.9,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00019,tri cafe,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-3２Ｆ,34.346279429433,134.049901698739,,69,https://tabelog.com/kagawa/A3701/A370101/37003092/,447.8,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00020,城の眼,片原町（高松）、高松築港、瓦町 / 喫茶店,tabelog,高松市紺屋町2-4,34.344588045191,134.048731333599,,68,https://tabelog.com/kagawa/A3701/A370101/37002683/,360.6,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00023,dot．,高松市 / バー、ダイニングバー、カフェ・喫茶店(カフェ),tabelog,高松市古馬場町1-11キタジマビル 2F,34.343169869084,134.051125456603,3.14,33,https://tabelog.com/kagawa/A3701/A370101/37001113/,91.3,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00025,5デイズコーヒー,高松市 /カフェ・喫茶店(カフェ)、洋食、バル,tabelog,高松市鍛冶屋町1-112F,34.343462397504,134.049183621094,3.26,56,https://tabelog.com/kagawa/A3701/A370101/37009320/,260.5,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00026,サテンドール,高松市 /カフェ・喫茶店(喫茶店),tabelog,高松市塩上町1-1-23佐藤ビル １F,34.339160050423,134.053562075856,3.07,12,https://tabelog.com/kagawa/A3701/A370101/37005624/,412.2,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00028,世界劇場,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市古馬場町13-7ル-ベルビル 4F,34.341952230009,134.05140449016,3.08,10,https://tabelog.com/kagawa/A3701/A370101/37013284/,78.2,True,True
202,貸店舗（一部） シャトー古馬場　２階 2階,香川県高松市古馬場町,34.3425721,134.0518077,TBL00031,テンペル,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市塩上町1-3-18,34.338043413282,134.0532033304,3.07,11,https://tabelog.com/kagawa/A3701/A370101/37010713/,519.6,False,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00001,umie,高松築港、片原町（高松）、高松 / カフェ,tabelog,高松市北浜町3-2北浜alley内,34.35111453028,134.056330953751,,349,https://tabelog.com/kagawa/A3701/A370101/37000531/,763.8,False,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00002,南珈琲店,瓦町、片原町（高松）、今橋 / カフェ,tabelog,高松市南新町3-4２Ｆ,34.340834167945,134.049232990504,,260,https://tabelog.com/kagawa/A3701/A370101/37003112/,891.4,False,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00005,まちのシューレ 963 カフェ,片原町（高松）、瓦町、高松築港 / カフェ,tabelog,高松市丸亀町13-3高松丸亀町参番街東館 2F,34.344431387421,134.050395476655,,121,https://tabelog.com/kagawa/A3701/A370101/37005810/,519.2,False,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00006,コーヒーサロン 皇帝,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市兵庫町11-5,34.345992894073,134.049778987677,,124,https://tabelog.com/kagawa/A3701/A370101/37004429/,336.7,True,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00010,CAFE LOURDES,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-15富貴ビル2F,34.346328673114,134.049823830859,,118,https://tabelog.com/kagawa/A3701/A370101/37006321/,303.7,True,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00015,くつわ堂 総本店,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市片原町1-2,34.346191042264,134.050850949274,,76,https://tabelog.com/kagawa/A3701/A370101/37005297/,364.8,True,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00019,tri cafe,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-3２Ｆ,34.346279429433,134.049901698739,,69,https://tabelog.com/kagawa/A3701/A370101/37003092/,311.7,True,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00020,城の眼,片原町（高松）、高松築港、瓦町 / 喫茶店,tabelog,高松市紺屋町2-4,34.344588045191,134.048731333599,,68,https://tabelog.com/kagawa/A3701/A370101/37002683/,471.9,True,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00023,dot．,高松市 / バー、ダイニングバー、カフェ・喫茶店(カフェ),tabelog,高松市古馬場町1-11キタジマビル 2F,34.343169869084,134.051125456603,3.14,33,https://tabelog.com/kagawa/A3701/A370101/37001113/,674.1,False,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00025,5デイズコーヒー,高松市 /カフェ・喫茶店(カフェ)、洋食、バル,tabelog,高松市鍛冶屋町1-112F,34.343462397504,134.049183621094,3.26,56,https://tabelog.com/kagawa/A3701/A370101/37009320/,599.9,False,True
205,貸店舗（一部） じゃこ丸ビル ５階　南,香川県高松市西の丸町,34.3488268,134.0484856,TBL00028,世界劇場,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市古馬場町13-7ル-ベルビル 4F,34.341952230009,134.05140449016,3.08,10,https://tabelog.com/kagawa/A3701/A370101/37013284/,810.0,False,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00001,umie,高松築港、片原町（高松）、高松 / カフェ,tabelog,高松市北浜町3-2北浜alley内,34.35111453028,134.056330953751,,349,https://tabelog.com/kagawa/A3701/A370101/37000531/,734.1,False,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00002,南珈琲店,瓦町、片原町（高松）、今橋 / カフェ,tabelog,高松市南新町3-4２Ｆ,34.340834167945,134.049232990504,,260,https://tabelog.com/kagawa/A3701/A370101/37003112/,585.5,False,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00004,三びきの子ぶた,瓦町、栗林、今橋 / カフェ,tabelog,高松市常磐町1-4-9,34.338805915014,134.051643709676,,224,https://tabelog.com/kagawa/A3701/A370101/37003080/,716.5,False,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00005,まちのシューレ 963 カフェ,片原町（高松）、瓦町、高松築港 / カフェ,tabelog,高松市丸亀町13-3高松丸亀町参番街東館 2F,34.344431387421,134.050395476655,,121,https://tabelog.com/kagawa/A3701/A370101/37005810/,239.7,True,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00006,コーヒーサロン 皇帝,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市兵庫町11-5,34.345992894073,134.049778987677,,124,https://tabelog.com/kagawa/A3701/A370101/37004429/,296.1,True,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00010,CAFE LOURDES,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-15富貴ビル2F,34.346328673114,134.049823830859,,118,https://tabelog.com/kagawa/A3701/A370101/37006321/,305.9,True,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00011,グレコ,瓦町、栗林、栗林公園北口 / 喫茶店,tabelog,高松市田町11-2,34.337534757488,134.049009864241,,89,https://tabelog.com/kagawa/A3701/A370101/37004273/,919.4,False,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00015,くつわ堂 総本店,片原町（高松）、高松築港、高松 / 喫茶店,tabelog,高松市片原町1-2,34.346191042264,134.050850949274,,76,https://tabelog.com/kagawa/A3701/A370101/37005297/,215.4,True,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00019,tri cafe,片原町（高松）、高松築港、高松 / カフェ,tabelog,高松市兵庫町1-3２Ｆ,34.346279429433,134.049901698739,,69,https://tabelog.com/kagawa/A3701/A370101/37003092/,297.1,True,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00020,城の眼,片原町（高松）、高松築港、瓦町 / 喫茶店,tabelog,高松市紺屋町2-4,34.344588045191,134.048731333599,,68,https://tabelog.com/kagawa/A3701/A370101/37002683/,383.4,True,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00023,dot．,高松市 / バー、ダイニングバー、カフェ・喫茶店(カフェ),tabelog,高松市古馬場町1-11キタジマビル 2F,34.343169869084,134.051125456603,3.14,33,https://tabelog.com/kagawa/A3701/A370101/37001113/,273.1,True,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00025,5デイズコーヒー,高松市 /カフェ・喫茶店(カフェ)、洋食、バル,tabelog,高松市鍛冶屋町1-112F,34.343462397504,134.049183621094,3.26,56,https://tabelog.com/kagawa/A3701/A370101/37009320/,386.4,True,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00026,サテンドール,高松市 /カフェ・喫茶店(喫茶店),tabelog,高松市塩上町1-1-23佐藤ビル １F,34.339160050423,134.053562075856,3.07,12,https://tabelog.com/kagawa/A3701/A370101/37005624/,671.8,False,True
206,貸店舗・事務所(一部) パールコート 1階,香川県高松市百間町,34.3451724,134.0528471,TBL00028,世界劇場,高松市 /カフェ・喫茶店(カフェ),tabelog,高松市古馬場町13-7ル-ベルビル 4F,34.341952230009,134.05140449016,3.08,10,https://tabelog.com/kagawa/A3701/A370101/37013284/,381.8,True,True
